address	etcBalancePreHardFork	ethDaoBalancePreHardFork	ethDaoBalanceCurrent	ethDaoBalanceDiff
0x0041e3db2b27d16a2f4fd5f6a5622974fff104dd	36633.3333333333284827	36633.3333333333284827	0.0000000000000000	36633.3333333333284827
0x0043f6354af1f38672926a9bdb24475265c74f0f	42098.7613528889996815	42098.7613528889996815	42098.7613528889996815	0.0000000000000000
0x004f93ff1ec41a49eb7e4a0c181b0b64b26e5072	50000.0000000000000000	50000.0000000000000000	50000.0000000000000000	0.0000000000000000
0x00596af5508b6b851a5a994c584ede196157f406	1557.5000000000000000	1557.5000000000000000	1557.5000000000000000	0.0000000000000000
0x005b4f73d27baeb53df71d11b187bf51dba89fe2	10.0000000000000000	10.0000000000000000	10.0000000000000000	0.0000000000000000
0x005bbf29e6f1f51b53dc1171353f2135869cf087	10000.0000000000000000	10000.0000000000000000	10000.0000000000000000	0.0000000000000000
0x005c09220bebb36315892256dd788dabfd192146	1001.0000000000000000	1001.0000000000000000	1001.0000000000000000	0.0000000000000000
0x005c440f7e242a94b88a45712889fd35b017f0bf	10.0000000000000000	10.0000000000000000	10.0000000000000000	0.0000000000000000
0x005c72c86092bee074e880d7843d2e5227ed8957	3020.3551035359005255	3020.3551035359005255	3020.3551035359005255	0.0000000000000000
0x005e585f4fde15f53ed7b8ac827666812593a853	0.0000000018803416	0.0000000018803416	0.0000000018803416	0.0000000000000000
0x005f01971bcc96d4f1c47b8b504faa7d9f40b163	13.7967600000000008	13.7967600000000008	13.7967600000000008	0.0000000000000000
0x005f68bafde0759e79f9dfe78b346de2158fbb4d	1.0000000000000000	1.0000000000000000	1.0000000000000000	0.0000000000000000
0x005f68bbfde0759e79f9dfe78b346de2158fbb4d	10.0000000000000000	10.0000000000000000	10.0000000000000000	0.0000000000000000
0x0060c81565e0116815ba155c6f6779b7167aaaae	200.0000000000000000	200.0000000000000000	0.0000000000000000	200.0000000000000000
0x0060e247c3b7474874b4152c3584c34824ee0156	0.0000000100000000	0.0000000100000000	0.0000000100000000	0.0000000000000000
0x006207c4921a74755839b22350cb09a7113554dc	26664.6666666666642413	26664.6666666666642413	26664.6666666666642413	0.0000000000000000
0x006320e3363048262ee2468bad83e1e7b0473a75	1.0000000000000000	1.0000000000000000	1.0000000000000000	0.0000000000000000
0x00636bdc8ebd46534221ea8cd8e797132206e0d8	538.3369846153846083	538.3369846153846083	538.3369846153846083	0.0000000000000000
0x006bfa4a5e365d3ae032805f8ae03e09680b2f30	900.0000000000000000	900.0000000000000000	900.0000000000000000	0.0000000000000000
0x006d9c0d2fe8ad32533722b62dc74dc50ea65bfd	0	0.0000000000000000	0.0000000000000000	0.0000000000000000
0x006e6f8d088afb1663de6ae377305158d5c6db2f	3788.4151760499999000	3788.4151760499999000	0.0000000000000000	3788.4151760499999000
0x006f4a5440c26fa045d6d253e14597b72999ee4f	129.8287873333333380	129.8287873333333380	129.8287873333333380	0.0000000000000000
0x006f9a1bd6877d3f37fb093cdfd4d050f8e508bb	0.0000000033333333	0.0000000033333333	0.0000000033333333	0.0000000000000000
0x00711942fe1633ccd7d7561201044cb95d49e69a	25000.0000000000000000	25000.0000000000000000	0.0000000000000000	25000.0000000000000000
0x007174732705604bbbf77038332dc52fd5a5000c	136643.0405635602655821	136643.0405635602655821	1239.9900000000000091	135403.0505635602748953
0x0071bb478149a960cab86a6fe2681616e9584732	800.0000000000000000	800.0000000000000000	0.0000000000000000	800.0000000000000000
0x0071cbb3eea198f26bd1ba63ec56cdc469b6d96f	4000.0000000000000000	4000.0000000000000000	0.0000000000000000	4000.0000000000000000
0x00720b2e49fe03b6680f2e9078f7f259b9e6ef3d	0.0000000130769230	0.0000000130769230	0.0000000130769230	0.0000000000000000
0x0073382b1cf9e1421617b46a8a0d51f256454027	300.0000000000000000	300.0000000000000000	0.0000000000000000	300.0000000000000000
0x007416ec0202370cbbeb301dd381b7ccb16d37a0	53.3233333333333306	53.3233333333333306	0.0000000000000000	53.3233333333333306
0x0078e429cfbae8d5599ce416b0e4b419dafdd472	0.9900000000000000	0.9900000000000000	0.9900000000000000	0.0000000000000000
0x007a1034f81dd18b169de5c7d32745508335e4f0	0.0000000004761904	0.0000000004761904	0.0000000004761904	0.0000000000000000
0x007ab60d24daa642e5ba24a517db47874613a1f1	0			
0x007ad44f4c5f54d5307456339df098127366fd5c	5000.0000000000000000	5000.0000000000000000	0.0000000000000000	5000.0000000000000000
0x007b5260f822b65c0c02080098cba91eb65e9f5b	2999.8528000000001157	2999.8528000000001157	2999.8528000000001157	0.0000000000000000
0x007bc2b99514c255fbd14e39f094f728dc6a02ab	199.8652877438000246	199.8652877438000246	199.8652877438000246	0.0000000000000000
0x007cda910e4a410156752b565530c0d07d3bb7b4	160.0000000000000000	160.0000000000000000	160.0000000000000000	0.0000000000000000
0x0085992b292c4a255267eb42d24a7f39771ea69e	17900.0000000000000000	17900.0000000000000000	0.0000000000000000	17900.0000000000000000
0x00865fabe5b55ba341175ce9e3c1ae256f648c8f	110.0000000000000000	110.0000000000000000	110.0000000000000000	0.0000000000000000
0x00881a599da40396443ca995a425f180202b0242	1900.0000000000000000	1900.0000000000000000	0.0000000000000000	1900.0000000000000000
0x0089f0673fdfc0a0642b1e55ab07b5a326d5a09d	19870.0000000000000000	19870.0000000000000000	19870.0000000000000000	0.0000000000000000
0x0089ffb8ddfaf425dbbcdf0dcff00b1d8892258b	4020.1882770000001983	4020.1882770000001983	4020.1882770000001983	0.0000000000000000
0x008b9f8c9b9b2735310ad0e620f3b7c39ac74827	105.3333333333333428	105.3333333333333428	105.3333333333333428	0.0000000000000000
0x008bf7e3994fc39cc5bfa52dbf817726da482069	8.9074555600000007	8.9074555600000007	0.0000000000000000	8.9074555600000007
0x008c5e63f04c58d81f320ef55efea5eda295c171	300.0000000000000000	300.0000000000000000	300.0000000000000000	0.0000000000000000
0x008dca6974326e131949bc7f9858f9ab3cfa7cd3	0.0000000066666666	0.0000000066666666	0.0000000066666666	0.0000000000000000
0x008dfed601a45a78b7dd73a7153d8e96863887b3	2071.4285714285715585	2071.4285714285715585	0.0000000000000000	2071.4285714285715585
0x008e1b949219d65470e477b19128a8e35ad8130d	240.0000000000000000	240.0000000000000000	240.0000000000000000	0.0000000000000000
0x008f4723b67a29d0413a6b77c068291ee30f5a90	175668.7630819999903906	175668.7630819999903906	0.0000000000000000	175668.7630819999903906
0x009009dfa84562e004b8db1948f4889406e66334	0.0000000085714285	0.0000000085714285	0.0000000085714285	0.0000000000000000
0x00917f4e6824c7d6cfb9697c9c048830a7d60856	105.3333333333333428	105.3333333333333428	105.3333333333333428	0.0000000000000000
0x0096b8a6b4ba70b401c85365f9b2c8dcc58f0fb4	20553.5452159999986179	20553.5452159999986179	0.0000000000000000	20553.5452159999986179
0x00995ae79d60365b2a0c52a5ad19140dfb8d45f2	175139.1917997252312489	175139.1917997252312489	53620.9601688752372866	121518.2316308500012383
0x009a55a3c16953a359484afd299ebdc444200edb	461.0000000000000000	461.0000000000000000	461.0000000000000000	0.0000000000000000
0x009b22680701d86a6437fd0a7797e6c84399b861	200.0000000000000000	200.0000000000000000	200.0000000000000000	0.0000000000000000
0x009bc84edb196f2b9bd3f4829a93c57fa0b0c6c4	10.0000000000000000	10.0000000000000000	10.0000000000000000	0.0000000000000000
0x009ca3fd4645291d60b865ee3552f81142876f7e	154000.0000000000000000	154000.0000000000000000	0.0000000000000000	154000.0000000000000000
0x009d158df5f2f6b415b57f0afba7bb0f54103470	0.0000000033333333	0.0000000033333333	0.0000000033333333	0.0000000000000000
0x009dc0e10de8ec8e3ce4805df33b6cd5c4ea88e5	0.0000000100000000	0.0000000100000000	0.0000000100000000	0.0000000000000000
0x00a243c0220235315252b638fbd80326774cfade	1558.6527526795450740	1558.6527526795450740	0.0000000795449792	1558.6527526000002126
0x00a2b3f5d7597ea269997bd2c946d630969c2d12	12000.0000000000000000	12000.0000000000000000	0.0000000000000000	12000.0000000000000000
0x00a8b8d24be52953582dc0496dee27e4988bcaf3	575.9337349400000221	575.9337349400000221	0.0000000000000000	575.9337349400000221
0x00a9e44d4326c1dc38425cedf3dc66ee36701c38	442.5884618200000205	442.5884618200000205	0.0000000000000000	442.5884618200000205
0x00ac77a9f8e2b8aded5984c666a1816563868a40	0.0000000100000000	0.0000000100000000	0.0000000100000000	0.0000000000000000
0x00af3eca4380ca0993690565a6ba7c6292dd3f85	66.6666666666666572	66.6666666666666572	66.6666666666666572	0.0000000000000000
0x00afbbd481750b5227f6f660fbf36248455d63fb	95.0000000000000000	95.0000000000000000	95.0000000000000000	0.0000000000000000
0x00afc396bb9036b60762efb4bab5a9ec6263321b	1500.0000000000000000	1500.0000000000000000	1500.0000000000000000	0.0000000000000000
0x00affc8138f1056249149a3dfa99fc305507df67	500.0000000000000000	500.0000000000000000	0.0000000000000000	500.0000000000000000
0x00b1b9344297e2fa1bf3f3f515d6729372436863	3341.5317333333332499	3341.5317333333332499	3341.5317333333332499	0.0000000000000000
0x00b42a805492d80ead48a9a2261197e67144c5ea	1700.0000000000000000	1700.0000000000000000	1700.0000000000000000	0.0000000000000000
0x00b46ba518153a131883ce4401b1d54cf109613e	1.0000000000000000	1.0000000000000000	1.0000000000000000	0.0000000000000000
0x00b82ebdf9a0da92a1f75d413fed0f5b82d035fb	0.0000000100000000	0.0000000100000000	0.0000000100000000	0.0000000000000000
0x00b8f2209342369795b8388c40553933197c8a56	369.8062926666666499	369.8062926666666499	369.8062926666666499	0.0000000000000000
0x00b9b2543a0fc9d9a3902078008c33a8e53ba1cd	318.1825000099999556	318.1825000099999556	0.0000000000000000	318.1825000099999556
0x00bc8486dcfe72bd380c809c23fd7fe16eb271d1	10.0000000000000000	10.0000000000000000	10.0000000000000000	0.0000000000000000
0x00bd350e109da12205d5cc31332395dba1e985be	0.0000000063218389	0.0000000063218389	0.0000000063218389	0.0000000000000000
0x00be161051019d4ee2a36515957c4c8631b5d2a0	186.7921815999999922	186.7921815999999922	186.7921815999999922	0.0000000000000000
0x00bec93b00751c05cf2778c0a8f1c8d597c0a96c	0.0000000040740740	0.0000000040740740	0.0000000040740740	0.0000000000000000
0x00bf5ad3938c71357c66fff4cebccc05713193fb	1000.0000000000000000	1000.0000000000000000	1000.0000000000000000	0.0000000000000000
0x00c1a7c2696da895a5dc20f2c42ff31d95c28122	10000.0000000000000000	10000.0000000000000000	0.0000000000000000	10000.0000000000000000
0x00c244c80bdfd9cadfaf330eecd9566809f83f32	44993.7661047795554623	44993.7661047795554623	0.0000000000000000	44993.7661047795554623
0x00c27d63fde24b92ee8a1e7ed5d26d8dc5c83b03	50000.0000000000000000	50000.0000000000000000	0.0000000000000000	50000.0000000000000000
0x00c28590491f289d752138e606d91fdc29c2a3d6	9652.0331130434788065	9652.0331130434788065	0.0000000000000000	9652.0331130434788065
0x00c4734f88e8da8e24bf9085d60bb34690957ee1	9800.0000000000000000	9800.0000000000000000	9800.0000000000000000	0.0000000000000000
0x00c7d701fa374d9f26b3b09e9a3f6b766a38baff	728.2051282051281760	728.2051282051281760	0.0000000000000000	728.2051282051281760
0x00c9e1e06497b9f042b34a5d19d5e078a05220de	22600.0000000000000000	22600.0000000000000000	22600.0000000000000000	0.0000000000000000
0x00ca5e5a433cc87da27d7806a9aafe2f12faa218	8636.3636363636360329	8636.3636363636360329	0.0000000000000000	8636.3636363636360329
0x00cb36d88dbe517f8135ca968f7c57cb1d6c6762	15000.0000000000000000	15000.0000000000000000	15000.0000000000000000	0.0000000000000000
0x00d33c64ae704e03412a517c0edbf8759ba7ee39	0.0000000000010000	0.0000000000010000	0.0000000000010000	0.0000000000000000
0x00d40aaced7611b269f4cc425b3693dc8f919be1	8500.0000000000000000	8500.0000000000000000	8500.0000000000000000	0.0000000000000000
0x00d4ed2fe38f6a364ea9fb963d8a7af891593106	849.3333333333332575	849.3333333333332575	0.0000000000000000	849.3333333333332575
0x00d7807c28911b910f0ac680ebc990edb51cd5a6	5001.0000000000000000	5001.0000000000000000	0.0000000000000000	5001.0000000000000000
0x00d952ae72e639159cd57b8bb09abe78c67e4211	7400.0000000000000000	7400.0000000000000000	7400.0000000000000000	0.0000000000000000
0x00d9c9c5631bc25ee08be1c4c7ed8cbbb662d70b	866.6666666666667425	866.6666666666667425	866.6666666666667425	0.0000000000000000
0x00da55970d5d878eb9b7ebc5e871e26d99b89f97	100.0000000000000000	100.0000000000000000	100.0000000000000000	0.0000000000000000
0x00dc01cbf44978a42e8de8e436edf94205cfb6ec	5114.0000000000000000	5114.0000000000000000	0.0000000000000000	5114.0000000000000000
0x00dcb27fc875cc57960ee7d3eb60ef6d5e28ef78	9.0899999999999999	9.0899999999999999	9.0899999999999999	0.0000000000000000
0x00df346cbe1a159f62a8aa2c78e69666e9e54a90	10.0000000000000000	10.0000000000000000	10.0000000000000000	0.0000000000000000
0x00dfb29ab25da95b15ed9b66a53a1c57060e4d0f	1.0000000000000000	1.0000000000000000	1.0000000000000000	0.0000000000000000
0x00dff1f624349594012a41f10584fadd608e0b26	0.0000000033463560	0.0000000033463560	0.0000000033463560	0.0000000000000000
0x00e01d6c4689a975930d9d64744eacc26ca13fc7	0.0000000026407066	0.0000000026407066	0.0000000026407066	0.0000000000000000
0x00e0297216107caceff6fb8cf2d7359218389144	10000.0000000000000000	10000.0000000000000000	10000.0000000000000000	0.0000000000000000
0x00e15bf6a57f198639e7af4d79b87d1c0ea7e9b8	43600.0000000000000000	43600.0000000000000000	43600.0000000000000000	0.0000000000000000
0x00e2eeae84ef870dae4e27447cfa1a4e34100427	10.0000000000000000	10.0000000000000000	10.0000000000000000	0.0000000000000000
0x00e671146281b59cfc8cd9fe1589342a93b044ee	111.7233294255568694	111.7233294255568694	111.7233294255568694	0.0000000000000000
0x00e681bc2d10db62de85848324492250348e90bf	50.0000000000000000	50.0000000000000000	50.0000000000000000	0.0000000000000000
0x00e7e3d2f91f33ad512b8f3ddc634c9dadfc8f1a	21.6406387502332969	21.6406387502332969	21.6406387502332969	0.0000000000000000
0x00e90daa8612427e6205a9fc1c4eae716b6bf170	12000.0000000000000000	12000.0000000000000000	0.0000000000000000	12000.0000000000000000
0x00e992c3889fd03766d1021393635aff7048c4a4	608.6956521739131176	608.6956521739131176	608.6956521739131176	0.0000000000000000
0x00eb925836b163a4e5608e3bbd891a7cfab6bde9	3519690.0000000000000000	3519690.0000000000000000	0.0000000000000000	3519690.0000000000000000
0x00eba8ef4ff9b21ec2fff273953fdcc81f6fe7da	40000.0000000000000000	40000.0000000000000000	0.0000000000000000	40000.0000000000000000
0x00ecd772c30c97949f453693a2f44a1c031c0bf4	10.0000000000000000	10.0000000000000000	10.0000000000000000	0.0000000000000000
0x00ede30376d79cdb614956d4ee7d90eee5e97234	1000.0000000000000000	1000.0000000000000000	0.0000000000000000	1000.0000000000000000
0x00ede653aa8ff7c5e3ea21265586e0379e3e51cf	0.0020000000000000	0.0020000000000000	0.0020000000000000	0.0000000000000000
0x00f0a601b22b66f26eb1843f77c4cb3f77b05739	0.0000000042857142	0.0000000042857142	0.0000000042857142	0.0000000000000000
0x00f17e32905cea7bedc6940d42250732c5a77e69	1019.0000000000000000	1019.0000000000000000	1019.0000000000000000	0.0000000000000000
0x00f1eb879b7e1bf1d169e0c29dd2f38966b07bb4	1000.0000000000000000	1000.0000000000000000	0.0000000000000000	1000.0000000000000000
0x00f413d1abad6b7ca81ac1bfc08b74b2ae2a815c	1118.0000000000000000	1118.0000000000000000	0.0000000000000000	1118.0000000000000000
0x00f4fb7b27a092dc7669ed62a6ef6a04e06625b9	57.6000000000000014	57.6000000000000014	57.6000000000000014	0.0000000000000000
0x00f89f64d9ba8f4b2defa2d7c837ad664a4199b0	27890.2400000000016007	27890.2400000000016007	0.0000000000000000	27890.2400000000016007
0x00fa43565f5abc95e093bb9da96c094ebbb25cb0	10100.0000000000000000	10100.0000000000000000	0.0000000000000000	10100.0000000000000000
0x00fd2bb7b1d0696292701a167a7bb6a75bed73ec	300.0000000000000000	300.0000000000000000	300.0000000000000000	0.0000000000000000
0x00ff1d79e83997b205e7f0284f6f0502d75d979a	1.0000000000000000	1.0000000000000000	0.0000000000000000	1.0000000000000000
0x00ff2eadbff1c7225a8c165c2375833085917cf6	11163.4151778499999637	11163.4151778499999637	0.0000000000000000	11163.4151778499999637
0x010e71f7777222dcc5014d278111afa860684be9	10000.0000000000000000	10000.0000000000000000	0.0000000000000000	10000.0000000000000000
0x0110390766e4f110059c308e46cb736074284c7b	578.0543067999999494	578.0543067999999494	578.0543067999999494	0.0000000000000000
0x0112030de76b16c34143b4f5871bda9f2762a97a	0	0.0000000000000000	0.0000000000000000	0.0000000000000000
0x011a359b10f379b031482092d0c2c1f39f83db4e	87.6504347826086843	87.6504347826086843	87.6504347826086843	0.0000000000000000
0x011b9c8ae8b2f4766fc83300c51f788fe15675ff	33.3333333333333286	33.3333333333333286	33.3333333333333286	0.0000000000000000
0x011cb1597b8e973dc18ebcb0707044bf6435c5bf	11097.0000000000000000	11097.0000000000000000	11097.0000000000000000	0.0000000000000000
0x011e989671096e05bd6333b68b8243c081565c61	9523.8095238095247623	9523.8095238095247623	9523.8095238095247623	0.0000000000000000
0x011fd6ff862bab83833692bcd5140a2c3203a2f4	0.0000000066666666	0.0000000066666666	0.0000000066666666	0.0000000000000000
0x012011af3a1c4471ebec3f64a89e81d4113f007e	10.0000000000000000	10.0000000000000000	10.0000000000000000	0.0000000000000000
0x01208b18f01d80d61f4dfeedb3afaf325021a5d4	3285.3934835400000338	3285.3934835400000338	0.0000000000000512	3285.3934835400000338
0x01234567897766e2ef3eccd6581043107642082a	0.8695652173913043	0.8695652173913043	0.8695652173913043	0.0000000000000000
0x012c9fbb202b6c8d20221105dd3214f1250b0479	632.0263410000000022	632.0263410000000022	0.0000000000000000	632.0263410000000022
0x0133db68f3da85a76032405ae9a1740638bd4eea	0.0000000063636363	0.0000000063636363	0.0000000063636363	0.0000000000000000
0x0134036e171b698b4a9aac110d9ff5ef0572b765	862.2124052173912787	862.2124052173912787	0.0000000000000000	862.2124052173912787
0x013770b0d95a0f18fb48ab13d4c591360fb93200	2042.5613930099998470	2042.5613930099998470	0.0000000000000000	2042.5613930099998470
0x0139ad2796ca41f4a5de21708b010b1d5a723470	10.0000000000000000	10.0000000000000000	10.0000000000000000	0.0000000000000000
0x013dc32fb78af5a08b8892788f8148e7bbfd9366	0.0000000100000000	0.0000000100000000	0.0000000100000000	0.0000000000000000
0x0142e5615cddfeff1878793dd7f7a2e834481e76	344.8275862068965125	344.8275862068965125	344.8275862068965125	0.0000000000000000
0x014377a27f1d37fc9edaae33b872e0fbb49cc46d	0.0000000066666666	0.0000000066666666	0.0000000066666666	0.0000000000000000
0x014687b2ed3c3256fe367d6ac47ab2482e055f6b	10000.0000000000000000	10000.0000000000000000	10000.0000000000000000	0.0000000000000000
0x014b175c9c925e1ed0c02bf943462458dd7c54fb	4230.0000000000000000	4230.0000000000000000	4230.0000000000000000	0.0000000000000000
0x014d8dd5accbeb717412a0fa498ffc1a8408ff7a	168.9655172413793025	168.9655172413793025	168.9655172413793025	0.0000000000000000
0x014e80bf9285a2365397294404337d9d341a50bd	60000.0000000000000000	60000.0000000000000000	60000.0000000000000000	0.0000000000000000
0x0157cfcbad097efaa7632a4c3170cc46fef0fd15	0.0000000033333333	0.0000000033333333	0.0000000033333333	0.0000000000000000
0x0159f588b739f8b8264f068cd7c1625398375af1	0			
0x015db9e99e952a7ecefad298fc4346d9907ecc55	0.0500000000000000	0.0500000000000000	0.0500000000000000	0.0000000000000000
0x015f097d9acddcddafaf2a107eb93a40fc94b04c	110000.0000000000000000	110000.0000000000000000	0.0000000000000000	110000.0000000000000000
0x0162099d2d40abe0f1db20ecda1fb43f7f30f683	0	0.0000000000000000	0.0000000000000000	0.0000000000000000
0x0162c29d531f8860115d56ad329ac1c7430cad25	20001.0000000000000000	20001.0000000000000000	0.0000000000000000	20001.0000000000000000
0x0168b3d8970494b5d670a23934664fcd153259ec	1046.0000000000000000	1046.0000000000000000	1046.0000000000000000	0.0000000000000000
0x01693af5a51ca287c05dcc601e4b58fed2160d05	104.5899466666666626	104.5899466666666626	104.5899466666666626	0.0000000000000000
0x0169c238a261d04995ef3fb5d4948777a9fa06c8	25000.0000000000000000	25000.0000000000000000	25000.0000000000000000	0.0000000000000000
0x016c290094abb6bb0f1618534b00aeb61ec2d77a	45988.1478947499999776	45988.1478947499999776	0.0000000000000000	45988.1478947499999776
0x016e469cf1e84bdb12761570b9856707c136f850	16197.4358974358983687	16197.4358974358983687	16197.4358974358983687	0.0000000000000000
0x016f2da568fa8d7f81be2c0bffbe8518f2bb9cde	0.0000000035897435	0.0000000035897435	0.0000000035897435	0.0000000000000000
0x016fbf2ae309f41e51f18ffc6aca1762f0e2b43a	0.0000000010000000	0.0000000010000000	0.0000000010000000	0.0000000000000000
0x0172dbddd715d552505aaa310699561694c8c4f2	700.0000000000000000	700.0000000000000000	700.0000000000000000	0.0000000000000000
0x01736ae5f8355f858aee082252883b7cbdaed0bf	0.0000000033333333	0.0000000033333333	0.0000000033333333	0.0000000000000000
0x01766cb030a10407d427c69e7bd96233a2b51ba0	199.0000000000000000	199.0000000000000000	0.0000000000000000	199.0000000000000000
0x017bedc6883d665b40f2ba0a4be631c7cb7816f6	8214.2857142857137660	8214.2857142857137660	8214.2857142857137660	0.0000000000000000
0x017ce12187b7982cac54e37b789012dc6e2ee06a	928.0052877437999541	928.0052877437999541	0.0000000000000000	928.0052877437999541
0x017ef2bb1cc562e37f0832ef5ba636d7f228f342	87362.2254959999991115	87362.2254959999991115	0.0000000000000000	87362.2254959999991115
0x0190cbcfceba2a520cca97c471372eac20681e36	1235.2370629300000928	1235.2370629300000928	1235.2370629300000928	0.0000000000000000
0x01a25a5f5af0169b30864c3be4d7563ccd44f09e	9523.8095238095247623	9523.8095238095247623	9523.8095238095247623	0.0000000000000000
0x01a41cc75bfa9b4cb35dc5671ee436b7d003c7bf	0	0.0000000000000000	0.0000000000000000	0.0000000000000000
0x01a7e1ca06211e8ce9c2e0c9d6a0768d9e944bbe	10.0000000000000000	10.0000000000000000	10.0000000000000000	0.0000000000000000
